#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:true_alignment" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:true_alignment" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:true_alignment" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#                <parameter id="growthRate.t:true_alignment" name="growthRate" spec="beast.core.parameter.RealParameter">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:true_alignment" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:true_alignment" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.true_alignment" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ePopSizePrior.t:true_alignment" name="distribution" x="@ePopSize.t:true_alignment">
#            <OneOnX id="OneOnX.100" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:true_alignment" name="distribution" x="@growthRate.t:true_alignment">
#            <LaplaceDistribution id="LaplaceDistribution.101" name="distr">
#                <parameter estimate="false" id="RealParameter.200" name="mu" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.201" name="scale" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <prior id="KappaPrior.s:true_alignment" name="distribution">
#            <parameter id="kappa.s:true_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.1" lower="0.0" name="S" spec="beast.core.parameter.RealParameter" upper="Infinity">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ucldStdevPrior.c:true_alignment" name="distribution">
#            <parameter id="ucldStdev.c:true_alignment" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.2" name="alpha" spec="beast.core.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.3" name="beta" spec="beast.core.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@true_alignment" id="treeLikelihood.true_alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:true_alignment">
#            <siteModel id="SiteModel.s:true_alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:true_alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:true_alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:true_alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:true_alignment" kappa="@kappa.s:true_alignment" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:true_alignment" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:true_alignment" lower="0.0" name="frequencies" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:true_alignment" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:true_alignment">
#                <LogNormal S="@ucldStdev.c:true_alignment" id="LogNormalDistributionModel.c:true_alignment" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.4" lower="0.0" name="M" spec="beast.core.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="10" id="rateCategories.c:true_alignment" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:true_alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation	CoalescentExponential	ePopSize	growthRate
3303000	-839.3380591353791	-816.885950484434	-22.452108650945046	-816.885950484434	1.7933265885719094	2.121387510929528	0.25900520792368187	0.23039012619568872	0.28570654217438096	0.22489812370624834	0.3958623476639645	0.8831448542613735	0.08461705538211516	0.3396372983463002	-2.476060327782513	16598.028884094798	7.063229252256077
3304000	-838.1969245490438	-816.0456903433094	-22.151234205734493	-816.0456903433094	1.6064562002269307	2.121387510929528	0.25900520792368187	0.23039012619568872	0.28570654217438096	0.22489812370624834	0.5210226098640655	0.878608807340542	0.13382978565183734	0.4577080448479378	-1.8730437372604065	8615.588369709287	7.566867459615695
3305000	-839.9365654674086	-817.0105013386618	-22.926064128746777	-817.0105013386618	1.471995576593985	2.121387510929528	0.25900520792368187	0.23039012619568872	0.28570654217438096	0.22489812370624834	0.10683120784220677	0.9222287903748526	0.006648249828315768	0.08748650559379743	-2.7717625700160604	24231.395479275292	8.22298094440196
3306000	-842.726957795122	-814.8123963867546	-27.914561408367412	-814.8123963867546	1.4097340765363795	2.121387510929528	0.25900520792368187	0.23039012619568872	0.28570654217438096	0.22489812370624834	0.14782795059707496	0.9127015947503975	0.027209389640520425	0.174722287826351	-4.619716153507502	133287.76883207273	9.401776418445674
3307000	-838.5911089498106	-816.8266647194886	-21.764444230322088	-816.8266647194886	1.4145864392177825	2.121387510929528	0.25900520792368187	0.23039012619568872	0.28570654217438096	0.22489812370624834	0.22950821662157472	0.9204944920129363	0.04322666507506026	0.2153121795684824	0.10428044576399831	40484.61395084862	8.750840399867089
3308000	-836.5021096384318	-818.2793776656882	-18.22273197274351	-818.2793776656882	1.3170299176890998	2.121387510929528	0.25900520792368187	0.23641426319787476	0.28570654217438096	0.2188739867040623	0.04836508680248114	1.0077983843023441	0.0030783974379498605	0.054743279446128945	-0.8256514393750345	4116.658669193317	7.756314019254006
3309000	-832.2598483103776	-814.1661908336218	-18.093657476755798	-814.1661908336218	1.0711847690634972	2.121387510929528	0.25900520792368187	0.23529098982254745	0.28570654217438096	0.2199972600793896	0.01780723956894422	0.9932985147021625	3.1783917384900934E-4	0.017956001889751463	-0.8375770461008036	1421.840843828333	9.218437960066062
3310000	-832.6354715722301	-816.226856866651	-16.40861470557907	-816.226856866651	1.2745044831827501	2.121387510929528	0.25900520792368187	0.23529098982254745	0.28570654217438096	0.2199972600793896	0.16986610391275928	0.9543602602762707	0.026687807774090928	0.1679100413398503	-1.5310857070564081	462.8773962641861	6.525579254900731
3311000	-835.1411500040173	-818.9565965366417	-16.184553467375586	-818.9565965366417	1.341685987795653	2.121387510929528	0.25900520792368187	0.23438877061706107	0.28570654217438096	0.220899479284876	0.17808902785854525	0.9527998117080446	0.04509797341198565	0.21204148682824808	-2.4421644876869557	385.50396719474	5.530053827134266
3312000	-831.1104293033112	-817.3041699656371	-13.806259337674042	-817.3041699656371	1.139541090745763	2.121387510929528	0.25900520792368187	0.23438877061706107	0.28570654217438096	0.220899479284876	0.3321589369807361	1.0614264563738995	0.10041339201715717	0.3318159475243088	-1.5388022407478263	59.972336407203336	5.225378921681607
3313000	-829.7023161717018	-813.4602386474241	-16.242077524277676	-813.4602386474241	1.5374531613586762	1.6294957674373267	0.25900520792368187	0.23438877061706107	0.28570654217438096	0.220899479284876	0.029338414315524582	1.0062096117022747	6.208926353983664E-4	0.02467489478169575	-6.346767552115592	152.15527314133487	4.032077520794474
3314000	-834.8682179223572	-814.3677251753295	-20.500492747027703	-814.3677251753295	1.8494833284466148	1.6294957674373267	0.25900520792368187	0.23438877061706107	0.28570654217438096	0.220899479284876	0.15768585460623286	0.9839929794265704	0.027329072456609496	0.18286626256311003	-9.746340309926746	254.37910222089806	3.2666618615962886
3315000	-827.9141319557126	-816.1399999826345	-11.774131973078008	-816.1399999826345	1.3053161696553965	1.6294957674373267	0.25900520792368187	0.23438877061706107	0.28570654217438096	0.220899479284876	0.10718784211746925	1.0277929160633372	0.007504885412847525	0.08491725517467334	-3.9941784827506694	19.708662330346733	3.16018322261128
3316000	-827.2375447304088	-815.4251430504996	-11.812401679909163	-815.4251430504996	0.9746021727113666	1.6294957674373267	0.25900520792368187	0.23438877061706107	0.28570654217438096	0.220899479284876	0.013428631751992354	0.9996553796625477	1.6842365950396978E-4	0.013008888772575795	-3.4286898803270542	37.87924798498331	4.312443576790679
3317000	-828.263764335293	-814.1514191095661	-14.112345225726923	-814.1514191095661	1.2542257269045782	1.6294957674373267	0.25900520792368187	0.2214953544230172	0.2985999583684248	0.220899479284876	0.07350551473866722	1.011061402022723	0.004113182502016333	0.06246574807768846	-3.0618272208839716	72.32430974546197	5.392515592204153
3318000	-828.2948383401211	-815.1648342705487	-13.130004069572516	-815.1648342705487	1.1456980346772596	1.6294957674373267	0.25900520792368187	0.2214953544230172	0.2985999583684248	0.220899479284876	0.07221795607245206	1.0235250083748881	0.004951962645284452	0.069074806362657	-3.016663991710642	48.61805622989685	4.864010497788751
3319000	-827.4553866260344	-816.4369116113584	-11.018475014676016	-816.4369116113584	1.0295401090502627	1.6294957674373267	0.251390014866943	0.2214953544230172	0.30621515142516365	0.220899479284876	0.009460380943427509	1.006361919462588	1.1168987768151078E-4	0.010517734403309196	-7.390843876180335	7.731785790932689	1.3170845745053783
3320000	-831.2011869505517	-820.1932653847863	-11.007921565765447	-820.1932653847863	1.0930889933904067	1.6294957674373267	0.251390014866943	0.2214953544230172	0.30621515142516365	0.220899479284876	0.02123276801434095	1.0041475384389953	3.570867401885797E-4	0.018847516087467046	-7.930968309681838	5.1185619115832335	0.7758446366609881
3321000	-828.7149934692725	-816.2830254366402	-12.431968032632318	-816.2830254366402	1.102263222366382	0.6418061228219879	0.251390014866943	0.2214953544230172	0.30621515142516365	0.220899479284876	0.2728205819082909	0.845451129176939	0.09561587526005895	0.3442955120934703	-5.879574523441898	10.617728817858938	2.036113229238068
3322000	-828.8597896347561	-817.0193762356824	-11.840413399073665	-817.0193762356824	1.64205106793824	0.6418061228219879	0.251390014866943	0.2214953544230172	0.30621515142516365	0.220899479284876	0.16369586374513795	0.965022603361111	0.021170537685989473	0.1521616453935056	-6.238235297710018	8.911894181041044	1.781951981130169
3323000	-840.0734474258062	-825.8724508319469	-14.200996593859204	-825.8724508319469	1.5679451604850052	0.6418061228219879	0.251390014866943	0.1822517685460879	0.345458737302093	0.220899479284876	0.3558435506407553	0.8640740573053861	0.04772235684431894	0.24032488883383438	-4.054375654020875	54.601329353805774	3.6530954416199455
3324000	-831.2519274824596	-821.4222443034093	-9.829683179050248	-821.4222443034093	1.2309342442176625	0.573303782494082	0.251390014866943	0.1822517685460879	0.345458737302093	0.220899479284876	0.019364807225929044	1.002813027654156	5.660684820340662E-4	0.023815506601257485	-4.328433486591132	10.53982916624889	2.8784478440882135
3325000	-830.8219998477326	-819.9749326207393	-10.847067226993271	-819.9749326207393	1.1722729781104162	0.573303782494082	0.251390014866943	0.1822517685460879	0.345458737302093	0.220899479284876	0.10389230318095627	0.9854051364346029	0.007464089641926578	0.08626071341870488	-3.1352334898836993	16.942864046647138	3.6195875806019364
3326000	-827.544033890803	-816.4832066124193	-11.060827278383753	-816.4832066124193	0.9437253736231951	0.573303782494082	0.251390014866943	0.24735135242398218	0.2803591534241987	0.220899479284876	0.015952709920192817	0.9928331434721583	1.8445734271365727E-4	0.013612946478374275	-1.732292487089195	40.0351543356532	5.469309588976618
3327000	-829.4724378982004	-814.8078749888315	-14.664562909368847	-814.8078749888315	1.049532831739217	0.573303782494082	0.251390014866943	0.24735135242398218	0.2803591534241987	0.220899479284876	0.06922673821035419	1.0030144725533805	0.00461913522629202	0.06719993253692547	-4.0661184803970265	32.08523700919842	6.145327814266457
3328000	-825.2562208959666	-816.0324796760129	-9.223741219953748	-816.0324796760129	1.0139576280975877	0.573303782494082	0.251390014866943	0.24735135242398218	0.2803591534241987	0.220899479284876	0.03091372109334054	1.012328472338198	8.87744958063345E-4	0.02961938879974999	-4.355264262855761	5.488776168732306	2.6525416839147016
3329000	-824.3451683596986	-813.8848829110257	-10.460285448672948	-813.8848829110257	1.1487581227556747	0.9440644803309097	0.251390014866943	0.24735135242398218	0.2803591534241987	0.220899479284876	0.07072915565895362	0.9770063448915847	0.004488814603528731	0.06632163756420839	-4.044604627231486	10.909944213273912	2.945890167406214
3330000	-823.7911276624947	-812.9950545822502	-10.796073080244518	-812.9950545822502	0.993445489301563	0.9440644803309097	0.251390014866943	0.24735135242398218	0.2803591534241987	0.220899479284876	0.0693928173800447	0.9630802690045415	0.0021862918111364626	0.04896364239086185	-2.293552682510578	19.94151570489831	4.4418817421494285
3331000	-833.9474755427201	-818.7349275067675	-15.2125480359526	-818.7349275067675	1.4761012768111168	0.9440644803309097	0.251390014866943	0.24735135242398218	0.2803591534241987	0.220899479284876	0.14030120258086307	0.9968757626317959	0.021890216409986632	0.14745915044058536	-2.909267837157461	233.09181184282377	5.27421487774099
3332000	-828.4296636498617	-814.1514025906714	-14.278261059190298	-814.1514025906714	1.2789703651133035	0.9440644803309097	0.251390014866943	0.24735135242398218	0.2803591534241987	0.220899479284876	0.07847459810061683	1.0064438762878032	0.0016109516644980898	0.04056688165379626	-3.9196329525117948	45.64898496070574	5.3894059945183805
3333000	-826.350607396551	-812.0552829220536	-14.295324474497402	-812.0552829220536	0.9873976414112442	1.0303698935493228	0.24384147233327694	0.24735135242398218	0.2879076959578648	0.220899479284876	0.1098392594694154	0.9613823865327311	0.006224157701060438	0.08432402726043063	-4.335768002435877	67.59572441304911	4.330118254773413
3334000	-827.5325307312302	-813.7303108208757	-13.802219910354472	-813.7303108208757	1.0801358610771659	1.0303698935493228	0.24384147233327694	0.24735135242398218	0.2879076959578648	0.220899479284876	0.09815541384080283	0.9396881202990373	0.016675169935651463	0.1330170606803196	-1.7677133984661053	148.17989610260503	5.702559289169436
3335000	-830.993854976001	-817.1189745603543	-13.874880415646684	-817.1189745603543	1.4412144246110008	1.0303698935493228	0.24384147233327694	0.24735135242398218	0.2879076959578648	0.220899479284876	0.019069086998101795	1.0047316580864352	2.7394719912572575E-4	0.016467924051045607	-2.4994819950489533	221.04924400309983	5.6049370477535785
3336000	-829.7903290005676	-812.4326404578537	-17.357688542713884	-812.4326404578537	1.4334612490945473	1.0303698935493228	0.24384147233327694	0.24735135242398218	0.269254820201679	0.23955235504106182	0.354369158409324	0.8683080643194369	0.09022257652683424	0.3369110548656606	-3.599431670733722	180.51969538160998	5.966948990120311
3337000	-837.2893120690783	-820.7553740295932	-16.53393803948502	-820.7553740295932	1.7285144810928017	1.0303698935493228	0.24384147233327694	0.24735135242398218	0.269254820201679	0.23955235504106182	0.13644424124915444	0.9536431940013426	0.009377378772859693	0.09963372316813533	-5.2121028508732445	188.85709955894836	4.495426426322188
3338000	-826.8729409326596	-814.6876658897115	-12.185275042948136	-814.6876658897115	1.064165600894225	1.0303698935493228	0.23949104887441583	0.24735135242398218	0.269254820201679	0.24390277849992292	0.13644424124915444	1.0230996022172782	0.007892994279098849	0.08617245263022903	-2.7441135462331054	31.38709041515744	4.409346701416957
3339000	-828.0359760046249	-815.1786496093075	-12.857326395317434	-815.1786496093075	1.0903088245898214	1.0303698935493228	0.24281836846590846	0.24735135242398218	0.2659275006101864	0.24390277849992292	0.16626711114111142	0.9854220611515496	0.022984427447352167	0.15156045601334023	-2.088289285726595	57.240384769781826	4.967256862344968
3340000	-829.2607496753166	-815.0861714705663	-14.174578204750176	-815.0861714705663	1.2917148410201078	1.0303698935493228	0.24281836846590846	0.24735135242398218	0.2659275006101864	0.24390277849992292	0.3003861615226789	0.909546521228388	0.06705773482528438	0.2744740489290859	-5.063532741462571	17.505996529676413	3.8704782009199343
3341000	-826.493316478443	-813.1630065960583	-13.330309882384773	-813.1630065960583	1.3844361823558988	1.0303698935493228	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	0.24304408815607598	1.0958158812103929	0.05833820374415651	0.2171538036887349	-4.496459394339228	19.359177229594053	3.7403342570053484
3342000	-826.3566435518582	-815.7081215841995	-10.648521967658652	-815.7081215841995	1.2772562010572912	1.0303698935493228	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	0.03575680125117137	1.0042342509336055	9.026009286790242E-4	0.02986401924961792	-3.444465300034599	19.672451029089313	3.5196244406800146
3343000	-828.461960499063	-815.5071416863022	-12.954818812760754	-815.5071416863022	1.2391297407072919	1.0303698935493228	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	0.0029730949389902587	1.0004382683073512	1.380190921088977E-5	0.003712116269511556	-2.3065717086563007	260.99068652731745	5.609470962637843
3344000	-824.9408748025361	-814.3855795889243	-10.555295213611757	-814.3855795889243	1.0230905171684779	1.0303698935493228	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	1.8663122759803543E-4	1.0000744323591417	3.025494427631744E-8	1.7393227246635025E-4	-3.534759318626052	72.02221712338235	4.5510565415463216
3345000	-824.3925059070663	-814.705044651318	-9.68746125574831	-814.705044651318	1.3538810612376522	1.0303698935493228	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	3.086223953592882E-4	0.999871883209803	1.4997108842847108E-7	3.87287556993297E-4	-4.345216916094079	34.64301621973309	3.3727502634949644
3346000	-824.8016273833827	-814.5725286908928	-10.229098692489876	-814.5725286908928	1.5930029377248525	1.0303698935493228	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	0.0052252713716562735	0.9982787400435743	6.721298344493957E-6	0.0025947943666740376	-5.842361912781415	13.529158471103973	2.042079765259431
3347000	-824.5719040926114	-816.5741160833028	-7.997788009308573	-816.5741160833028	2.3151531977559507	1.0303698935493228	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	2.1314884490673858E-5	0.9999926827215088	4.340491383521981E-10	2.083401400928093E-5	-7.3033235920286455	8.616873495335557	1.3476134984690085
3348000	-836.4783204907524	-823.2365534693997	-13.241767021352658	-823.2365534693997	3.5186321612938545	1.475653099099385	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	0.0026469680290613696	1.000457119085604	1.599244525681822E-6	0.0012637014473786876	-11.10682196226951	9.07503501068361	0.33200643367871785
3349000	-826.4816258881872	-816.218397448564	-10.263228439623203	-816.218397448564	1.0782002755676043	1.1595312949923307	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	0.21746403164619618	0.9927364557060079	0.039489469245180736	0.19880530663095286	-4.407437303318501	3.4735697754127615	2.549200865607801
3350000	-823.7212139221408	-814.6951882444132	-9.026025677727628	-814.6951882444132	1.1517152972184	1.1595312949923307	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	0.005589344875798255	1.0011031073618608	2.173502274733853E-5	0.004657576329629151	-5.223753708430443	5.953465908445401	2.197285275630042
3351000	-831.383329687752	-815.8393458638656	-15.54398382388653	-815.8393458638656	2.266463358939358	1.1595312949923307	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	0.1243156394720847	0.9568836837898884	0.01435933603966392	0.12345839023776019	-8.292798394538044	32.91276694196079	2.197285275630042
3352000	-830.7924377521686	-817.2646095248394	-13.52782822732913	-817.2646095248394	1.7959997061223372	1.1595312949923307	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	0.18322388079775573	1.0210614926073092	0.00410792789563054	0.06355551928541747	-5.346306250742176	32.7311210158393	2.800323436686753
3353000	-824.7832477250781	-814.7160535276132	-10.067194197464964	-814.7160535276132	1.2422910325267358	1.1595312949923307	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	0.041986272481078585	0.9961433408556437	0.0015797764141182184	0.03988585386288481	-4.717160221811326	7.982511504765681	2.4280752024302883
3354000	-832.0424427660746	-818.3273870796864	-13.715055686388142	-818.3273870796864	1.8223691645694853	1.1595312949923307	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	0.2739116009030009	0.9942384913026842	0.07225743860113129	0.27206759262762925	-6.7780819363489435	16.47038869301525	1.819947542768419
3355000	-828.0521677831381	-814.7185597836656	-13.333607999472536	-814.7185597836656	1.1760242581445672	1.3852704108562826	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	0.19819815284530554	1.0252784497505478	0.014815747064493718	0.12227000843093065	-2.7262612441468685	62.021246660136214	4.42060694688786
3356000	-827.0402529780664	-814.2625758726656	-12.777677105400853	-814.2625758726656	2.6935552110585195	1.3852704108562826	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	0.23594109996340906	1.0163170659248535	0.024175180318623198	0.15347567593874925	-9.532298932754113	2.539049548017681	0.07524158547843451
3357000	-828.606752604826	-815.0660414582873	-13.540711146538849	-815.0660414582873	1.6403835006585266	0.9113551324513811	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	0.3363109177907319	0.918655341116316	0.04386637160772644	0.2219437115016253	-6.973384421969321	12.442046140752574	1.5638586536806443
3358000	-826.2823821019311	-814.9772479124647	-11.30513418946649	-814.9772479124647	1.3736901214892936	0.9113551324513811	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	0.05181464808568551	0.9797623702308393	0.002724243900875619	0.052664848882948256	-3.8850644456417625	26.489304971312475	3.267007021180518
3359000	-827.9002778229043	-814.1420193217698	-13.758258501134478	-814.1420193217698	1.9671034032076062	0.9113551324513811	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	0.01280962147450516	0.995614389041947	5.5979864034199725E-5	0.007526045038071363	-8.703038723865694	9.722890441378492	2.649947411430015
3360000	-830.0476583007	-818.0638189451722	-11.9838393555278	-818.0638189451722	1.6383923422794533	0.9113551324513811	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	0.3058659954525215	1.0575101913887035	0.16482438714875333	0.38311301960611605	-6.464876397563867	5.457859673133578	1.4629262441591102
3361000	-825.1460503761716	-813.9006704631381	-11.245379913033451	-813.9006704631381	0.9381663814913396	0.9113551324513811	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	0.15881576039220793	1.080264902218083	0.040186533671652064	0.19309646279954	-2.3360313163222655	15.301534920724952	4.509211722304297
3362000	-826.0549979570682	-815.8526401804606	-10.202357776607581	-815.8526401804606	1.1456020759028374	0.9113551324513811	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	0.029779554794955657	0.9933822882342171	7.711086288526549E-4	0.02781334507499415	-4.353268785609986	10.918203445039362	2.895027405977789
3363000	-830.497705672393	-818.279095018183	-12.218610654209881	-818.279095018183	1.271777859120351	1.2317558532613861	0.24863987779019697	0.24152984309969366	0.2659275006101864	0.24390277849992292	0.3008787000636958	0.9789995244434652	0.06369058557639294	0.2590911207245392	-4.7485858862673735	10.10869070097027	2.6986764755922676
